Cases Mean Standard_Deviation
73 0.4994591417 0.0288958747535041
73 0.4995664446 0.0292644372100174
73 0.5003857111 0.0287203851604085
73 0.4997448446 0.0286138329663915
74 0.5289249302 0.274990491952194
74 0.39440722461 0.249196961249282
74 0.4668521249 0.28023921098846
74 0.55843191847 0.268831848487102
74 0.5293119719 0.209522806152597
74 0.5249531217 0.16132359999863
74 0.5206962531 0.16516025530758
74 0.5608603449 0.149100395911715
74 0.5511386502 0.135324408012739
74 0.4646852903 0.132028153484082
74 0.4330326713 0.117770845277789
74 0.4712945169 0.136323512252359
74 0.5181593516 0.139568965703372
74 0.530003744 0.127494863955171
74 0.4920074766 0.122587711681935
74 0.4827937606 0.126464868706061
74 0.4739433836 0.118057022271254
74 0.5052187148 0.132432254085208
74 0.4669189402 0.104644575825309
74 0.4945800509 0.114075346935266
74 0.4524226909 0.0876241430606752
74 0.5070441365 0.11108946104949
74 0.5079887896 0.103437884169444
74 0.4997553642 0.0983126176888096
74 0.4566341475 0.0852667397554169
74 0.4633645861 0.0853640259075783
74 0.503599001 0.0892257999312628
74 0.4968473849 0.0832842820392998
74 0.4922167114 0.0844006852465661
74 0.5062299163 0.0776806470441101
74 0.4804605902 0.0745639916301377
74 0.4845299165 0.0752966985425926
75 0.49812095122 0.0901790104397068
75 0.4999720682 0.0646923979655941
75 0.4998456357 0.0598235273313136
75 0.5001157102 0.0526758945770792
75 0.5000089822 0.0494836705039767
75 0.4998284321 0.0468261819252537
75 0.499684037 0.0437075419649229
75 0.4998087323 0.0412283706581809
75 0.4995748113 0.0391687334909698
75 0.4998436467 0.0372558615474054
75 0.4996598518 0.0363998847968528
75 0.5002543627 0.0348553109025204
75 0.5001608464 0.0336361460610485
75 0.4997416444 0.032795001562572
75 0.5004907729 0.0322491526541182
75 0.4997022442 0.0310883663456955
75 0.5001758125 0.0310414401089503
75 0.5004590944 0.0306767594175644
75 0.5003643438 0.0298118658449906
75 0.499970073 0.030268408463888
75 0.49941247 0.0293930043784187
75 0.4998187043 0.0284800538233803
75 0.499850872 0.0282255892109066
75 0.500110475 0.0288122747445975
75 0.499865339 0.0283535722888957
75 0.4997738143 0.0280675020091621
75 0.5004528668 0.0276626856592856
75 0.4998354091 0.0271309748177207
75 0.4993685801 0.0275247132614964
75 0.5000341631 0.0267811265085397
75 0.4998730662 0.0264296270558222
75 0.4997231959 0.0271589140975964
76 0.4999882812 0.0256142935927062
76 0.5004244374 0.0248114113692933
76 0.4998311743 0.0245838803877096
76 0.50002768 0.0244935390325619
76 0.4999356607 0.0248321210946907
76 0.5000830395 0.0247474158208028
76 0.4993581079 0.0246989405530865
76 0.4997825445 0.0244208910517982
76 0.5000466329 0.0243763156143341
76 0.5005688281 0.0246317466895153
76 0.4999271827 0.0244393392434817
76 0.5002266889 0.0242721364026217
76 0.499774566 0.0244775713048199
76 0.4993990066 0.0242571126314918
76 0.5003980079 0.0243544480072124
76 0.50040574 0.0244855960681475
76 0.4999561083 0.0240845228105203
76 0.4998608463 0.0246181775054378
76 0.5001451415 0.0242050462229293
76 0.5002159609 0.0246579125641522
76 0.4998089777 0.0242181646810541
76 0.5002329178 0.0244556127263094
76 0.4992379013 0.0245514074951755
76 0.5002284275 0.0245275523204054
76 0.4999244345 0.0244207542455081
76 0.4997164578 0.0247270693359325
76 0.4996543642 0.0246654105267235
76 0.5010406445 0.0242926851132624
76 0.500329672 0.0244441038882898
76 0.499638401 0.0240785980250571
76 0.5005401485 0.0243004267786558
76 0.5000585968 0.0244470743710482
77 0.5000680823 0.0250169845543292
77 0.5001214444 0.0250620393843901
77 0.4995311728 0.0251857737870383
77 0.5000775586 0.0249181419328148
77 0.5000573545 0.0251307418876644
77 0.5000002562 0.0247962322973829
77 0.5003087275 0.0248559695363871
77 0.4999196983 0.024947694172615
77 0.499992771 0.0253051935617311
77 0.5001005024 0.024888293275442
77 0.5001590982 0.0249363130391033
77 0.4998825484 0.0248692662111339
77 0.5003000007 0.0248030999004432
77 0.4997431424 0.0248266889999813
77 0.5000615954 0.0251699775082751
77 0.4995563582 0.0247180241647174
77 0.5001653411 0.0247462898941943
77 0.4999516224 0.0248235321944013
77 0.4999241844 0.0248541144301584
77 0.4998403982 0.0246755308293258
77 0.5003673321 0.025083827620577
77 0.5000344176 0.0248285977413625
77 0.4997197015 0.0250069772949619
77 0.4999104719 0.024842177507653
77 0.4996137169 0.0251815913577972
77 0.5000650855 0.0249643804444069
77 0.5005441429 0.0251319426292261
77 0.4998329148 0.0249839314352753
77 0.4997231945 0.0254349931074791
77 0.5000875315 0.0248644881379498
77 0.4999024948 0.0252047285696077
77 0.4998892772 0.0249930335447928
